latitude,longitude,mag,latlon
-59.9107,-27.6757,4.7,"-27.6757,-59.9107"
10.675,93.056,4.6,"93.056,10.675"
13.844,-92.145,4.5,"-92.145,13.844"
-11.168,165.31099999999995,4.8,"165.31099999999995,-11.168"
-34.7969,-108.0446,4.8,"-108.0446,-34.7969"
3.811,125.58,4.9,"125.58,3.811"
-29.9347,-177.3592,4.5,"-177.3592,-29.9347"
22.779,143.1946,4.5,"143.1946,22.779"
-18.68,175.90599999999995,4.9,"175.90599999999995,-18.68"
-10.932,165.886,4.5,"165.886,-10.932"
-2.984,136.618,4.6,"136.618,-2.984"
39.959,54.722,4.6,"54.722,39.959"
-19.41,-178.00599999999997,4.5,"-178.00599999999997,-19.41"
-20.9241,169.135,4.7,"169.135,-20.9241"
4.9460000000000015,126.743,4.5,"126.743,4.9460000000000015"
-36.98,-179.93,4.6,"-179.93,-36.98"
32.268,141.315,4.5,"141.315,32.268"
-4.2475,152.0984,5.0,"152.0984,-4.2475"
44.3023,82.8317,6.3,"82.8317,44.3023"
-19.771,-177.28400000000005,4.6,"-177.28400000000005,-19.771"
-17.404,-72.65899999999998,4.6,"-72.65899999999998,-17.404"
-5.65,-76.77,4.6,"-76.77,-5.65"
-10.491,152.899,4.5,"152.899,-10.491"
-6.5189,128.8776,4.8,"128.8776,-6.5189"
10.0928,140.2016,6.1,"140.2016,10.0928"
-22.887,-177.91099999999997,4.6,"-177.91099999999997,-22.887"
-5.226,141.64700000000005,4.6,"141.64700000000005,-5.226"
-18.3,-174.282,4.6,"-174.282,-18.3"
35.7805,21.906,4.6,"21.906,35.7805"
-18.549,-177.5278,4.5,"-177.5278,-18.549"
35.616,-0.57,4.6,"-0.57,35.616"
-3.77,151.22299999999996,4.5,"151.22299999999996,-3.77"
-5.499,103.037,4.7,"103.037,-5.499"
-5.421,-78.664,4.6,"-78.664,-5.421"
-11.862,165.358,4.8,"165.358,-11.862"
37.186,142.28799999999995,4.6,"142.28799999999995,37.186"
-1.641,133.761,4.7,"133.761,-1.641"
63.067,-150.993,4.5,"-150.993,63.067"
-19.571,168.19400000000005,5.1,"168.19400000000005,-19.571"
0.13,123.521,5.2,"123.521,0.13"
-5.574,153.964,5.5,"153.964,-5.574"
-6.4578,146.7816,5.3,"146.7816,-6.4578"
36.267,140.851,4.6,"140.851,36.267"
39.36,143.555,4.6,"143.555,39.36"
0.2998,96.5263,4.7,"96.5263,0.2998"
14.004,93.041,4.5,"93.041,14.004"
4.674,95.049,5.0,"95.049,4.674"
-49.2358,31.1303,4.6,"31.1303,-49.2358"
-48.027,165.262,4.5,"165.262,-48.027"
-20.948,-68.02,4.6,"-68.02,-20.948"
25.368,102.562,4.7,"102.562,25.368"
8.427999999999999,-102.924,5.3,"-102.924,8.427999999999999"
-11.649,164.98,4.8,"164.98,-11.649"
-30.609,118.455,4.5,"118.455,-30.609"
-34.975,-107.415,4.5,"-107.415,-34.975"
-31.741,-178.313,4.5,"-178.313,-31.741"
3.6455,117.6359,6.1,"117.6359,3.6455"
11.774,44.188,4.7,"44.188,11.774"
-6.9659,154.7179,5.0,"154.7179,-6.9659"
38.509,141.055,5.1,"141.055,38.509"
-24.716,-70.686,4.5,"-70.686,-24.716"
27.133000000000006,96.977,4.7,"96.977,27.133000000000006"
-5.1960000000000015,152.6,4.7,"152.6,-5.1960000000000015"
-40.46,174.7,4.6,"174.7,-40.46"
14.347,-92.181,5.1,"-92.181,14.347"
46.4458,153.2433,4.6,"153.2433,46.4458"
33.053000000000004,136.746,4.6,"136.746,33.053000000000004"
-2.891,122.361,5.3,"122.361,-2.891"
-28.7482,-71.5633,4.6,"-71.5633,-28.7482"
32.3706667,-115.26116670000002,5.08,"-115.26116670000002,32.3706667"
-4.0209,135.9938,4.5,"135.9938,-4.0209"
-19.4905,169.4573,4.5,"169.4573,-19.4905"
-0.764,127.632,4.5,"127.632,-0.764"
-77.08,-148.864,5.5,"-148.864,-77.08"
-56.75899999999999,-25.147,6.0,"-25.147,-56.75899999999999"
3.173,95.267,5.4,"95.267,3.173"
14.983,-60.358,4.6,"-60.358,14.983"
-1.6931,151.8385,4.8,"151.8385,-1.6931"
-7.49,128.39,4.7,"128.39,-7.49"
-24.4832,-115.8421,5.5,"-115.8421,-24.4832"
-15.07,-173.00599999999997,4.7,"-173.00599999999997,-15.07"
12.511,-90.06200000000003,5.1,"-90.06200000000003,12.511"
26.73,57.87,4.5,"57.87,26.73"
36.44300000000001,71.51,4.5,"71.51,36.44300000000001"
0.278,97.271,4.8,"97.271,0.278"
-18.4778,168.5175,4.5,"168.5175,-18.4778"
-30.293000000000006,-178.262,4.6,"-178.262,-30.293000000000006"
-16.44,-172.804,4.7,"-172.804,-16.44"
12.36,92.486,4.6,"92.486,12.36"
49.4301,155.4669,4.6,"155.4669,49.4301"
-9.614,-75.548,4.5,"-75.548,-9.614"
-52.7975,18.6578,4.5,"18.6578,-52.7975"
-15.078,-177.359,5.2,"-177.359,-15.078"
-41.03100000000001,-92.036,4.8,"-92.036,-41.03100000000001"
-2.197,141.694,4.8,"141.694,-2.197"
34.097,139.368,4.5,"139.368,34.097"
39.769,143.77,4.5,"143.77,39.769"
36.038,140.00799999999998,4.7,"140.00799999999998,36.038"
19.954,147.238,4.7,"147.238,19.954"
-3.369,100.84,5.0,"100.84,-3.369"
-17.864,-178.71,5.4,"-178.71,-17.864"
3.687,126.498,4.7,"126.498,3.687"
-27.177,-112.688,4.8,"-112.688,-27.177"
-6.414,151.119,4.7,"151.119,-6.414"
37.148,142.407,4.8,"142.407,37.148"
13.5638,120.87,5.4,"120.87,13.5638"
-13.55,167.13299999999995,4.6,"167.13299999999995,-13.55"
-5.665,147.483,4.8,"147.483,-5.665"
-47.092,32.586,4.5,"32.586,-47.092"
-39.0025,78.4375,4.8,"78.4375,-39.0025"
3.904,126.79,4.7,"126.79,3.904"
-21.6942,168.49599999999995,4.7,"168.49599999999995,-21.6942"
-1.44,99.431,4.9,"99.431,-1.44"
10.1928,-62.1532,4.6,"-62.1532,10.1928"
66.3077,-157.2255,4.8,"-157.2255,66.3077"
-3.487,148.692,4.5,"148.692,-3.487"
-25.697,-176.81799999999996,4.7,"-176.81799999999996,-25.697"
61.27,167.40200000000004,4.5,"167.40200000000004,61.27"
-6.4886,154.4449,4.9,"154.4449,-6.4886"
7.185,91.936,4.5,"91.936,7.185"
38.642,141.928,4.5,"141.928,38.642"
-19.087,-173.54,4.7,"-173.54,-19.087"
30.327,103.05,4.5,"103.05,30.327"
38.634,43.216,4.6,"43.216,38.634"
-0.708,120.155,4.6,"120.155,-0.708"
-30.825,-177.991,5.0,"-177.991,-30.825"
1.844,122.867,4.6,"122.867,1.844"
19.223,95.646,5.4,"95.646,19.223"
12.589,-89.1789,4.7,"-89.1789,12.589"
-61.6496,-54.6976,4.6,"-54.6976,-61.6496"
-2.985,129.923,4.5,"129.923,-2.985"
-8.035,-13.368,4.9,"-13.368,-8.035"
36.884,27.703000000000007,4.5,"27.703000000000007,36.884"
16.034000000000002,-46.65,4.5,"-46.65,16.034000000000002"
-59.957,-31.01,5.3,"-31.01,-59.957"
-6.276,131.5615,5.3,"131.5615,-6.276"
-10.859000000000002,165.68,4.6,"165.68,-10.859000000000002"
-6.0498,154.1483,4.5,"154.1483,-6.0498"
-28.678,74.178,5.0,"74.178,-28.678"
-15.0282,167.4436,4.5,"167.4436,-15.0282"
3.925,126.705,4.9,"126.705,3.925"
-10.8991,161.2715,4.6,"161.2715,-10.8991"
30.995,141.775,5.6,"141.775,30.995"
-6.43,154.433,4.5,"154.433,-6.43"
34.9563,111.2024,4.8,"111.2024,34.9563"
43.743,86.52600000000002,4.5,"86.52600000000002,43.743"
52.4161,158.3332,4.6,"158.3332,52.4161"
2.046,-152.347,4.7,"-152.347,2.046"
37.0018,71.4798,5.1,"71.4798,37.0018"
11.133,-87.883,4.6,"-87.883,11.133"
0.965,126.026,4.9,"126.026,0.965"
-15.199000000000002,-177.355,4.8,"-177.355,-15.199000000000002"
-32.944,-178.0077,4.5,"-178.0077,-32.944"
-5.126,123.76,4.8,"123.76,-5.126"
46.639,152.895,4.6,"152.895,46.639"
0.989,97.181,4.6,"97.181,0.989"
-18.3273,-177.8934,4.8,"-177.8934,-18.3273"
52.097,160.828,4.7,"160.828,52.097"
-5.404,147.07299999999995,4.7,"147.07299999999995,-5.404"
20.716,146.6871,4.8,"146.6871,20.716"
38.005,141.908,4.7,"141.908,38.005"
35.4221,143.5845,4.7,"143.5845,35.4221"
-7.1099,155.3729,4.8,"155.3729,-7.1099"
-14.751,166.718,5.2,"166.718,-14.751"
24.977,122.415,4.7,"122.415,24.977"
-20.263,-68.694,4.7,"-68.694,-20.263"
51.428,-173.588,4.9,"-173.588,51.428"
48.26600000000001,154.635,4.9,"154.635,48.26600000000001"
32.453,46.99,5.0,"46.99,32.453"
-17.485,-69.40899999999999,4.6,"-69.40899999999999,-17.485"
-0.945,127.192,5.5,"127.192,-0.945"
6.595,92.954,4.7,"92.954,6.595"
15.717,145.907,4.6,"145.907,15.717"
22.88,121.464,4.5,"121.464,22.88"
17.589000000000002,147.58700000000005,4.9,"147.58700000000005,17.589000000000002"
-55.621,-26.216,5.0,"-26.216,-55.621"
-10.9947,165.9262,4.5,"165.9262,-10.9947"
-5.191,102.475,4.9,"102.475,-5.191"
-57.858,-147.49,4.7,"-147.49,-57.858"
-17.695,167.24200000000005,4.6,"167.24200000000005,-17.695"
12.561,142.537,5.1,"142.537,12.561"
-21.2224,-178.7719,4.6,"-178.7719,-21.2224"
-16.39,-174.59599999999998,4.7,"-174.59599999999998,-16.39"
29.057,139.251,5.9,"139.251,29.057"
-56.2664,-26.0416,4.7,"-26.0416,-56.2664"
7.526,-36.31800000000001,5.4,"-36.31800000000001,7.526"
33.4073,132.3823,4.6,"132.3823,33.4073"
-6.0971,142.7282,4.8,"142.7282,-6.0971"
2.121,121.685,4.9,"121.685,2.121"
23.087,143.6726,4.6,"143.6726,23.087"
-33.9194,-179.0939,4.6,"-179.0939,-33.9194"
36.037,140.124,4.5,"140.124,36.037"
-3.782,-102.991,4.5,"-102.991,-3.782"
-54.7,-118.793,4.7,"-118.793,-54.7"
37.633,143.714,4.7,"143.714,37.633"
35.6104,140.2558,4.5,"140.2558,35.6104"
16.208,-94.128,4.5,"-94.128,16.208"
-6.511,129.537,4.7,"129.537,-6.511"
-32.2259,-177.6195,5.1,"-177.6195,-32.2259"
55.92,163.347,5.6,"163.347,55.92"
37.617,143.82299999999995,4.5,"143.82299999999995,37.617"
3.815,94.52,4.8,"94.52,3.815"
7.7562,126.551,4.7,"126.551,7.7562"
13.5776,120.4737,4.5,"120.4737,13.5776"
-33.622,77.566,4.8,"77.566,-33.622"
11.3506,141.031,4.7,"141.031,11.3506"
-28.323,-67.498,4.5,"-67.498,-28.323"
46.5387,-27.347,4.9,"-27.347,46.5387"
-10.9077,165.9309,4.8,"165.9309,-10.9077"
-16.562,-172.78,4.9,"-172.78,-16.562"
36.563,70.971,4.5,"70.971,36.563"
-19.8161,-174.0044,4.5,"-174.0044,-19.8161"
-5.365,-78.82,5.0,"-78.82,-5.365"
15.855,-46.596,4.6,"-46.596,15.855"
36.404,69.346,4.6,"69.346,36.404"
-23.103,-175.088,4.8,"-175.088,-23.103"
2.4531,128.4761,4.7,"128.4761,2.4531"
-1.271,129.32399999999998,5.0,"129.32399999999998,-1.271"
24.893,95.088,4.5,"95.088,24.893"
-15.2997,-74.0293,4.6,"-74.0293,-15.2997"
-9.087,106.048,4.9,"106.048,-9.087"
-18.3674,168.1864,4.5,"168.1864,-18.3674"
13.852,93.3,4.6,"93.3,13.852"
-24.7883,179.9574,4.5,"179.9574,-24.7883"
-17.1842,-171.9857,4.6,"-171.9857,-17.1842"
-20.166,-177.838,4.9,"-177.838,-20.166"
2.3663,128.6042,4.6,"128.6042,2.3663"
-6.2046,146.4096,4.6,"146.4096,-6.2046"
19.346,-155.066,5.4,"-155.066,19.346"
4.722,95.199,4.8,"95.199,4.722"
38.026,145.06799999999996,4.9,"145.06799999999996,38.026"
-5.2885,133.91899999999998,4.6,"133.91899999999998,-5.2885"
-4.099,128.013,4.5,"128.013,-4.099"
52.407,159.986,4.8,"159.986,52.407"
12.725,-89.241,4.7,"-89.241,12.725"
37.436,143.558,5.0,"143.558,37.436"
-6.329,154.77100000000004,4.7,"154.77100000000004,-6.329"
20.7674,144.5937,4.7,"144.5937,20.7674"
31.928,140.667,4.5,"140.667,31.928"
1.2922,97.0868,4.5,"97.0868,1.2922"
20.539,145.616,4.8,"145.616,20.539"
-15.868,-173.05,4.7,"-173.05,-15.868"
-14.198,172.29,5.4,"172.29,-14.198"
48.397,-27.974,4.5,"-27.974,48.397"
35.83,141.312,4.8,"141.312,35.83"
8.094,94.08,4.5,"94.08,8.094"
36.431,71.108,4.7,"71.108,36.431"
33.408,141.039,4.6,"141.039,33.408"
-30.012,-179.102,4.6,"-179.102,-30.012"
3.4730000000000003,92.768,4.7,"92.768,3.4730000000000003"
-3.119,-77.665,4.6,"-77.665,-3.119"
5.767,-77.262,4.6,"-77.262,5.767"
-34.806999999999995,-105.459,5.4,"-105.459,-34.806999999999995"
-17.457,-174.335,6.1,"-174.335,-17.457"
-29.8052,-177.3842,4.7,"-177.3842,-29.8052"
27.845,128.188,4.5,"128.188,27.845"
37.701,95.729,4.8,"95.729,37.701"
13.034,144.638,4.6,"144.638,13.034"
-18.253,-69.367,4.7,"-69.367,-18.253"
-58.771,-26.1813,4.6,"-26.1813,-58.771"
-7.4285,128.9133,4.8,"128.9133,-7.4285"
35.6493,-3.6818,6.3,"-3.6818,35.6493"
-17.820999999999994,-178.5697,4.5,"-178.5697,-17.820999999999994"
-40.94,-179.55,4.6,"-179.55,-40.94"
-17.191,-172.86900000000003,4.5,"-172.86900000000003,-17.191"
37.466,-31.747,4.5,"-31.747,37.466"
-55.742,-25.098000000000006,4.9,"-25.098000000000006,-55.742"
-30.997,-178.1005,5.1,"-178.1005,-30.997"
-53.005,106.823,6.3,"106.823,-53.005"
-5.2538,152.8906,4.5,"152.8906,-5.2538"
-13.632,-75.779,5.2,"-75.779,-13.632"
-37.61,-179.72299999999996,4.7,"-179.72299999999996,-37.61"
0.821,120.604,4.5,"120.604,0.821"
-8.9393,-107.9198,5.3,"-107.9198,-8.9393"
-7.41,127.047,4.8,"127.047,-7.41"
13.1647,-81.046,5.7,"-81.046,13.1647"
40.94,143.07,5.0,"143.07,40.94"
-15.592,-174.655,4.6,"-174.655,-15.592"
-27.873,-176.447,4.9,"-176.447,-27.873"
14.3879,145.2126,5.5,"145.2126,14.3879"
2.248,-76.354,4.7,"-76.354,2.248"
-24.568,-175.967,5.2,"-175.967,-24.568"
3.885,126.331,4.8,"126.331,3.885"
-18.67,-177.662,4.9,"-177.662,-18.67"
-26.185,70.873,5.0,"70.873,-26.185"
-3.411,136.069,4.7,"136.069,-3.411"
-0.8653,122.286,4.7,"122.286,-0.8653"
-10.9378,165.9378,4.5,"165.9378,-10.9378"
1.226,122.824,4.5,"122.824,1.226"
-41.1223,43.4224,4.5,"43.4224,-41.1223"
0.954,125.982,4.9,"125.982,0.954"
13.8186,143.9676,4.8,"143.9676,13.8186"
2.319,96.03,4.5,"96.03,2.319"
24.416,141.724,4.6,"141.724,24.416"
2.9730000000000003,95.457,4.8,"95.457,2.9730000000000003"
-38.294,-73.53,4.7,"-73.53,-38.294"
-2.925,-79.95,4.6,"-79.95,-2.925"
44.176,149.253,4.8,"149.253,44.176"
4.708,125.382,4.6,"125.382,4.708"
-15.2566,167.4803,4.8,"167.4803,-15.2566"
-52.9221,9.927,5.2,"9.927,-52.9221"
-36.82,-179.701,5.4,"-179.701,-36.82"
-10.254,124.947,4.5,"124.947,-10.254"
-32.613,-178.50099999999995,4.8,"-178.50099999999995,-32.613"
-31.9846,-178.2028,4.5,"-178.2028,-31.9846"
-3.272,143.029,4.7,"143.029,-3.272"
-18.1673,-177.9875,4.5,"-177.9875,-18.1673"
-10.915,164.2708,4.5,"164.2708,-10.915"
32.178000000000004,49.25899999999999,4.5,"49.25899999999999,32.178000000000004"
20.253,122.043,6.4,"122.043,20.253"
2.6519,122.4557,4.7,"122.4557,2.6519"
18.412,-72.579,4.5,"-72.579,18.412"
-20.136,-175.838,4.5,"-175.838,-20.136"
33.289,136.89600000000002,4.6,"136.89600000000002,33.289"
-14.816,166.917,4.5,"166.917,-14.816"
-5.027,147.376,4.8,"147.376,-5.027"
52.3316,160.908,5.0,"160.908,52.3316"
0.8490000000000001,120.731,5.0,"120.731,0.8490000000000001"
37.67,143.468,4.7,"143.468,37.67"
18.1864,147.3365,4.5,"147.3365,18.1864"
16.049,119.93,5.0,"119.93,16.049"
9.3824,126.6537,4.6,"126.6537,9.3824"
-33.998000000000005,-179.207,4.5,"-179.207,-33.998000000000005"
-5.569,150.253,4.6,"150.253,-5.569"
35.676,143.505,4.6,"143.505,35.676"
-7.641,155.6,5.0,"155.6,-7.641"
1.575,124.745,4.8,"124.745,1.575"
-6.676,129.227,5.8,"129.227,-6.676"
2.1686,96.5833,4.8,"96.5833,2.1686"
32.4533333,-115.632,5.26,"-115.632,32.4533333"
11.931,-87.256,4.5,"-87.256,11.931"
-21.081,168.333,4.7,"168.333,-21.081"
-3.3510000000000004,135.77,4.8,"135.77,-3.3510000000000004"
-7.731,155.954,4.7,"155.954,-7.731"
-5.885,148.41899999999995,4.5,"148.41899999999995,-5.885"
-24.12,-66.8828,4.7,"-66.8828,-24.12"
0.64,17.391,4.6,"17.391,0.64"
-6.2425,154.8635,4.9,"154.8635,-6.2425"
10.6066,126.708,4.9,"126.708,10.6066"
-19.449,167.989,4.6,"167.989,-19.449"
24.0228,124.0783,4.6,"124.0783,24.0228"
-13.563,-76.133,5.4,"-76.133,-13.563"
-20.206,173.088,5.8,"173.088,-20.206"
-16.8582,-179.3705,4.7,"-179.3705,-16.8582"
-21.6535,169.7938,5.7,"169.7938,-21.6535"
36.843,143.97,4.6,"143.97,36.843"
13.832,120.255,4.8,"120.255,13.832"
26.9392,130.1741,4.7,"130.1741,26.9392"
-24.458,179.935,4.6,"179.935,-24.458"
-60.279,-26.854,4.8,"-26.854,-60.279"
-37.962,-73.949,4.5,"-73.949,-37.962"
12.473,-88.596,4.6,"-88.596,12.473"
-33.533,-178.635,4.9,"-178.635,-33.533"
24.093000000000004,122.116,5.0,"122.116,24.093000000000004"
41.059,142.398,4.6,"142.398,41.059"
60.1423,-152.9163,4.8,"-152.9163,60.1423"
34.342,139.101,4.5,"139.101,34.342"
-38.386,-73.473,5.1,"-73.473,-38.386"
26.901,140.951,4.8,"140.951,26.901"
-0.324,125.18,4.6,"125.18,-0.324"
-6.3357,154.4899,4.6,"154.4899,-6.3357"
-5.907,151.224,5.1,"151.224,-5.907"
-6.259,148.342,4.6,"148.342,-6.259"
-11.5902,166.3081,5.0,"166.3081,-11.5902"
34.034,139.279,4.5,"139.279,34.034"
1.442,97.626,4.9,"97.626,1.442"
9.2872,126.6894,4.5,"126.6894,9.2872"
-5.7404,152.3838,4.7,"152.3838,-5.7404"
15.242,-105.02,4.5,"-105.02,15.242"
-13.236,-15.06,5.2,"-15.06,-13.236"
-5.902,146.967,5.8,"146.967,-5.902"
-17.663,-172.1701,4.8,"-172.1701,-17.663"
45.3336,152.2223,4.7,"152.2223,45.3336"
13.586,120.716,4.8,"120.716,13.586"
54.303,159.99200000000005,4.7,"159.99200000000005,54.303"
34.603,73.643,4.5,"73.643,34.603"
16.352,-98.7132,4.6,"-98.7132,16.352"
37.9417,143.8515,5.2,"143.8515,37.9417"
-36.04,174.23,4.5,"174.23,-36.04"
-45.399,166.75,4.7,"166.75,-45.399"
38.1,22.77,5.0,"22.77,38.1"
6.848,94.667,6.0,"94.667,6.848"
-22.5013,-176.9081,4.9,"-176.9081,-22.5013"
26.672,57.691,4.5,"57.691,26.672"
-15.394,-175.49900000000005,5.2,"-175.49900000000005,-15.394"
-2.7804,68.0658,4.8,"68.0658,-2.7804"
-35.26,178.71,5.0,"178.71,-35.26"
-41.09,43.47,4.9,"43.47,-41.09"
-25.4948,178.2221,5.1,"178.2221,-25.4948"
34.251999999999995,73.607,4.9,"73.607,34.251999999999995"
42.18600000000001,142.325,5.0,"142.325,42.18600000000001"
-6.9214,155.3764,5.1,"155.3764,-6.9214"
5.9542,61.3252,4.8,"61.3252,5.9542"
-6.6912,155.4338,4.6,"155.4338,-6.6912"
29.918000000000006,51.227,4.5,"51.227,29.918000000000006"
36.429,70.438,6.3,"70.438,36.429"
0.055,123.639,4.9,"123.639,0.055"
52.691,160.173,4.8,"160.173,52.691"
-21.3041,169.8451,5.6,"169.8451,-21.3041"
10.247,126.342,4.7,"126.342,10.247"
0.438,126.677,4.6,"126.677,0.438"
38.063,72.796,5.2,"72.796,38.063"
-20.129,-177.899,4.7,"-177.899,-20.129"
42.771,73.918,4.5,"73.918,42.771"
-7.5536,128.5033,4.6,"128.5033,-7.5536"
18.461,146.999,4.8,"146.999,18.461"
3.256,92.92,4.5,"92.92,3.256"
10.6119,-40.9912,5.0,"-40.9912,10.6119"
21.941,142.888,4.6,"142.888,21.941"
42.871,145.502,4.6,"145.502,42.871"
38.851,43.425,4.5,"43.425,38.851"
-7.2970000000000015,155.455,4.7,"155.455,-7.2970000000000015"
39.4606,73.5842,5.3,"73.5842,39.4606"
41.4157,-29.3325,4.6,"-29.3325,41.4157"
-11.165,165.892,5.0,"165.892,-11.165"
44.43,147.23,4.9,"147.23,44.43"
-7.0367,155.6613,4.6,"155.6613,-7.0367"
-21.374,-70.15100000000001,5.1,"-70.15100000000001,-21.374"
-10.9676,162.2778,4.9,"162.2778,-10.9676"
12.087,143.786,5.0,"143.786,12.087"
25.2002,122.3822,4.7,"122.3822,25.2002"
-10.619000000000002,166.02700000000004,4.5,"166.02700000000004,-10.619000000000002"
32.332,-40.078,5.3,"-40.078,32.332"
40.253,143.718,4.5,"143.718,40.253"
-20.207,-68.399,4.8,"-68.399,-20.207"
37.024,142.54399999999995,5.1,"142.54399999999995,37.024"
-2.8291,100.3816,4.6,"100.3816,-2.8291"
25.2517,-45.1832,4.8,"-45.1832,25.2517"
-5.1560000000000015,154.145,4.9,"154.145,-5.1560000000000015"
-17.36,-72.807,6.0,"-72.807,-17.36"
-58.3979,-24.5067,4.5,"-24.5067,-58.3979"
-16.059,-177.354,4.6,"-177.354,-16.059"
85.3974,89.5593,4.8,"89.5593,85.3974"
-56.2259,-27.4572,4.5,"-27.4572,-56.2259"
-17.699,-172.87400000000005,4.8,"-172.87400000000005,-17.699"
-35.421,-73.262,4.5,"-73.262,-35.421"
-21.112,-175.937,4.6,"-175.937,-21.112"
-29.8575,-179.1786,4.5,"-179.1786,-29.8575"
-2.175,136.611,5.4,"136.611,-2.175"
-18.1676,-177.7471,4.6,"-177.7471,-18.1676"
47.087,152.796,4.7,"152.796,47.087"
-4.7037,128.0927,4.8,"128.0927,-4.7037"
-53.0308,21.789,5.0,"21.789,-53.0308"
12.295,141.395,4.6,"141.395,12.295"
38.0015,144.8243,4.7,"144.8243,38.0015"
-49.2941,127.3394,4.5,"127.3394,-49.2941"
52.819,160.621,4.8,"160.621,52.819"
-21.7799,169.06400000000005,4.6,"169.06400000000005,-21.7799"
-3.527,143.306,4.6,"143.306,-3.527"
-8.0784,116.7936,4.8,"116.7936,-8.0784"
12.9046,92.2347,5.1,"92.2347,12.9046"
-27.0007,-175.697,4.7,"-175.697,-27.0007"
-27.582,-70.391,5.0,"-70.391,-27.582"
13.909,-92.041,4.5,"-92.041,13.909"
14.143,-92.004,5.0,"-92.004,14.143"
-50.18600000000001,114.063,4.7,"114.063,-50.18600000000001"
-15.552,-173.72799999999995,4.7,"-173.72799999999995,-15.552"
12.137,143.764,4.6,"143.764,12.137"
-15.298,-176.19799999999995,4.7,"-176.19799999999995,-15.298"
42.975,146.714,4.5,"146.714,42.975"
-22.348000000000006,169.815,4.6,"169.815,-22.348000000000006"
3.105,92.646,4.7,"92.646,3.105"
-2.172,100.091,4.8,"100.091,-2.172"
2.822,92.482,5.3,"92.482,2.822"
7.5275,-73.148,5.1,"-73.148,7.5275"
-3.65,153.683,4.8,"153.683,-3.65"
38.239,20.365,4.6,"20.365,38.239"
-3.181,130.6817,4.5,"130.6817,-3.181"
47.2582,153.6277,4.5,"153.6277,47.2582"
36.1337,-33.8996,4.8,"-33.8996,36.1337"
3.71,127.328,4.9,"127.328,3.71"
-23.698,-64.702,4.5,"-64.702,-23.698"
35.59,99.492,4.5,"99.492,35.59"
-17.6526,179.8318,4.6,"179.8318,-17.6526"
56.231,-153.442,4.5,"-153.442,56.231"
1.669,97.076,4.5,"97.076,1.669"
-5.5852,146.4813,4.6,"146.4813,-5.5852"
7.13,126.935,4.9,"126.935,7.13"
21.151,93.574,4.9,"93.574,21.151"
35.696,81.715,5.2,"81.715,35.696"
-3.028,130.151,5.2,"130.151,-3.028"
-5.246,145.827,4.7,"145.827,-5.246"
12.197,141.19,4.6,"141.19,12.197"
-39.75,174.56,4.9,"174.56,-39.75"
-29.563,-177.81799999999996,4.8,"-177.81799999999996,-29.563"
15.0196,-94.6557,4.5,"-94.6557,15.0196"
38.181,143.144,4.7,"143.144,38.181"
-20.358,-69.145,5.2,"-69.145,-20.358"
8.5861,93.4763,4.5,"93.4763,8.5861"
-57.96100000000001,-25.489,4.8,"-25.489,-57.96100000000001"
14.196,120.641,4.5,"120.641,14.196"
-28.937,-66.797,6.0,"-66.797,-28.937"
36.707,141.20600000000005,4.7,"141.20600000000005,36.707"
-15.874,-71.878,5.4,"-71.878,-15.874"
-38.999,176.003,4.7,"176.003,-38.999"
31.312,141.055,4.7,"141.055,31.312"
10.86,94.745,4.5,"94.745,10.86"
-14.311,166.639,4.6,"166.639,-14.311"
34.164,25.471,6.4,"25.471,34.164"
-33.33,-178.424,5.1,"-178.424,-33.33"
7.877999999999999,94.206,4.6,"94.206,7.877999999999999"
-37.045,-73.529,4.7,"-73.529,-37.045"
-7.1819,129.6081,4.5,"129.6081,-7.1819"
55.14100000000001,160.172,5.0,"160.172,55.14100000000001"
-1.639,99.688,4.5,"99.688,-1.639"
27.223000000000006,143.35399999999996,4.6,"143.35399999999996,27.223000000000006"
27.133000000000006,143.415,4.9,"143.415,27.133000000000006"
54.701,168.19099999999997,4.6,"168.19099999999997,54.701"
30.377,67.532,4.8,"67.532,30.377"
46.672,152.246,4.6,"152.246,46.672"
-8.1053,117.6496,5.2,"117.6496,-8.1053"
-33.9558,-71.4845,4.5,"-71.4845,-33.9558"
-30.6231,-72.0466,4.5,"-72.0466,-30.6231"
-24.281,-115.4068,4.7,"-115.4068,-24.281"
-52.618,18.626,5.4,"18.626,-52.618"
-7.107,129.02700000000002,4.6,"129.02700000000002,-7.107"
22.6258,121.436,5.8,"121.436,22.6258"
-14.2177,166.6924,4.6,"166.6924,-14.2177"
8.93,93.974,5.2,"93.974,8.93"
-25.702,-70.454,4.7,"-70.454,-25.702"
-10.1972,161.2195,5.3,"161.2195,-10.1972"
-16.209,-177.68200000000004,5.9,"-177.68200000000004,-16.209"
-25.2674,179.72299999999996,4.5,"179.72299999999996,-25.2674"
1.051,97.396,4.5,"97.396,1.051"
25.836,94.67,4.8,"94.67,25.836"
-6.3235,154.5322,4.6,"154.5322,-6.3235"
32.9386,130.9457,4.7,"130.9457,32.9386"
19.2224,145.4468,4.5,"145.4468,19.2224"
-37.454,-73.723,4.8,"-73.723,-37.454"
55.2914,-155.8592,4.5,"-155.8592,55.2914"
-6.068,150.495,5.2,"150.495,-6.068"
-36.99,177.04,4.6,"177.04,-36.99"
-42.684,83.634,4.9,"83.634,-42.684"
6.9952,-77.5132,4.9,"-77.5132,6.9952"
